2025-02-19 17:36:40,798 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile (aperto).SLDASM
2025-02-19 17:36:40,798 INFO  ExportHelperExtension.cs: 1136 - Found 27 in pc portatile (aperto).SLDASM
2025-02-19 17:36:40,799 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in pc portatile (aperto).SLDASM
2025-02-19 17:36:40,799 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 17:36:40,799 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2025-02-19 17:36:40,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile tastiera-1
2025-02-19 17:36:40,799 INFO  ExportHelperExtension.cs: 1136 - Found 100 in pc portatile tastiera-1
2025-02-19 17:36:40,800 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pc portatile tastiera-1
2025-02-19 17:36:40,800 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile schermo-1
2025-02-19 17:36:40,800 INFO  ExportHelperExtension.cs: 1136 - Found 44 in pc portatile schermo-1
2025-02-19 17:36:40,800 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pc portatile schermo-1
2025-02-19 17:36:41,035 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-19 17:36:41,038 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-19 17:36:41,039 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-19 17:36:47,398 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:37:00,852 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:37:02,801 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 17:38:04,446 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-19 17:38:06,141 INFO  ExportHelperExtension.cs: 347 - Creating joint screen
2025-02-19 17:38:06,145 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-02-19 17:38:06,145 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2025-02-19 17:38:06,147 INFO  ExportHelperExtension.cs: 1409 - Component 20 is already fixed
2025-02-19 17:38:06,271 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-02-19 17:38:06,272 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-02-19 17:38:06,272 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-02-19 17:38:06,272 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-02-19 17:38:06,980 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child screen failed
2025-02-19 17:38:07,162 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pc portatile (aperto).SLDASM
2025-02-19 17:38:07,166 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pc portatile (aperto).SLDASM
2025-02-19 17:38:07,167 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in pc portatile (aperto).SLDASM
2025-02-19 17:38:07,167 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 17:38:07,167 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2025-02-19 17:38:07,167 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pc portatile tastiera-1
2025-02-19 17:38:07,168 INFO  ExportHelperExtension.cs: 1136 - Found 100 in pc portatile tastiera-1
2025-02-19 17:38:07,168 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pc portatile tastiera-1
2025-02-19 17:38:07,168 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pc portatile schermo-1
2025-02-19 17:38:07,169 INFO  ExportHelperExtension.cs: 1136 - Found 44 in pc portatile schermo-1
2025-02-19 17:38:07,169 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pc portatile schermo-1
2025-02-19 17:38:07,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile (aperto).SLDASM
2025-02-19 17:38:07,169 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pc portatile (aperto).SLDASM
2025-02-19 17:38:07,170 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in pc portatile (aperto).SLDASM
2025-02-19 17:38:07,170 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 17:38:07,170 INFO  ExportHelperExtension.cs: 1160 - 2 components to check
2025-02-19 17:38:07,170 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pc portatile tastiera-1
2025-02-19 17:38:07,170 INFO  ExportHelperExtension.cs: 1136 - Found 100 in pc portatile tastiera-1
